Furigana,[彼|かれ]は[絶対|ぜっ|たい]にその[謀議|ぼう|ぎ]に[加担|か|たん]していなかった。[反|はん][政府|せい|ふ]の[悪|あく]だくみがあったのは、かれではなくて、かれの[兄|あに]だった。
Parsed Index,[彼|かれ]　[絶対に|ぜったい]　[謀議|ぼうぎ]　[加担|かたん]　[反政府|はんせいふ]　[悪巧み|わるだく]　[兄|あに]
Errors,わるだく【悪巧み】
Correction,[彼|かれ]は[絶対|ぜっ|たい]にその[謀議|ぼう|ぎ]に[加担|か|たん]していなかった。[反|はん][政府|せい|ふ]の[悪|わる]だくみがあったのは、かれではなくて、かれの[兄|あに]だった。
Checked?,
,
ID,103157
User,
Sentence,彼は青い目と金髪である。
Index,彼(かれ)[01] は 青い[01] 目(め)[01] と 金髪~ である
Furigana,[彼|かれ]は[青|あお]い[目|もく]と[金髪|きん|ぱつ]である。
Parsed Index,[彼|かれ]　[青い|あお]　[目|め]　[金髪|きんぱつ]
Errors,め【目】
Correction,[彼|かれ]は[青|あお]い[目|め]と[金髪|きん|ぱつ]である。
Checked?,
,
ID,103195
User,
Sentence,彼は生徒の質問責めに困っているところだ。
Index,彼(かれ)[01] は 生徒 の 質問 責め~ に 困る[01]{困っている} 所(ところ){ところ} だ
Furigana,[彼|かれ]は[生徒|せい|と]の[質問|しつ|もん][責|ぜ]めに[困|こま]っているところだ。
Parsed Index,[彼|かれ]　[生徒|せいと]　[質問|しつもん]　[責め|せ]　[困る|こま]
Errors,せ【責め】
Correction,
Checked?,
,
ID,103355
User,
Sentence,彼は成長株の事業に２００ドルを投資した。
Index,彼(かれ)[01] は 成長株~ の 事業 に 弗[01]{ドル} を 投資 為る(する){した}
Furigana,[彼|かれ]は[成長|せい|ちょう][株|かぶ]の[事業|じ|ぎょう]に[２|][０|][０|]ドルを[投資|とう|し]した。
Parsed Index,[彼|かれ]　[成長株|せいちょうかぶ]　[事業|じぎょう]　[投資|とうし]
Errors,empty-furigana
Correction,[彼|かれ]は[成長|せい|ちょう][株|かぶ]の[事業|じ|ぎょう]に[２００|にひゃく]ドルを[投資|とう|し]した。
Checked?,
,
ID,103417
User,
Sentence,彼は世界選手権で４連覇を成し遂げた。
Index,彼(かれ)[01] は 世界選手権~ で(#2028980) 連覇~ を 成し遂げる{成し遂げた}
Furigana,[彼|かれ]は[世界|せ|かい][選手権|せん|しゅ|けん]で[４|][連覇|れん|ぱ]を[成|な]し[遂|と]げた。
Parsed Index,[彼|かれ]　[世界選手権|せかいせんしゅけん]　[連覇|れんぱ]　[成し遂げる|なしと]
Errors,empty-furigana
Correction,[彼|かれ]は[世界|せ|かい][選手権|せん|しゅ|けん]で[４|よん][連覇|れん|ぱ]を[成|な]し[遂|と]げた。
Checked?,
,
ID,103476
User,
Sentence,彼は酔払い運転のかどで５ポンドの科料に処せられた。
Index,彼(かれ)[01] は 酔っ払い{酔払い} 運転[02] の 廉(かど){かど} で(#2028980) 听{ポンド} の 科料~ に 処する{処せられた}
Furigana,[彼|かれ]は[酔払|よっぱら]い[運転|うん|てん]のかどで[５|]ポンドの[科料|か|りょう]に[処|しょ]せられた。
Parsed Index,[彼|かれ]　[酔っ払い|よっぱら]　[運転|うんてん]　[科料|かりょう]　[処する|しょ]
Errors,empty-furigana
Correction,[彼|かれ]は[酔払|よっぱら]い[運転|うん|てん]のかどで[５|ご]ポンドの[科料|か|りょう]に[処|しょ]せられた。
Checked?,
,
ID,103487
User,
Sentence,彼は水彩絵具を短くほぼ直角の筆使いで用いた。
Index,彼(かれ)[01] は 水彩絵具~ を 短い{短く} 略(ほぼ){ほぼ} 直角 の 筆使い~ で(#2028980) 用いる{用いた}
Furigana,[彼|かれ]は[水彩|すい|さい][絵具|えのぐ]を[短|みじか]くほぼ[直角|ちょっ|かく]の[筆|ふで][使|づか]いで[用|もち]いた。
Parsed Index,[彼|かれ]　[水彩絵具|すいさいえぐ]　[短い|みじか]　[直角|ちょっかく]　[筆使い|ふでづか]　[用いる|もち]
Errors,すいさいえぐ【水彩絵具】
Correction,
Checked?,
,
ID,103748
User,
Sentence,彼は新聞を取り上げて何気なく１面を眺めた。
Index,彼(かれ)[01] は 新聞 を 取り上げる{取り上げて} 何気ない{何気なく} 一面[01]{１面}~ を 眺める{眺めた}
Furigana,[彼|かれ]は[新聞|しん|ぶん]を[取|と]り[上|あ]げて[何気|なに|げ]なく[１|][面|めん]を[眺|なが]めた。
Parsed Index,[彼|かれ]　[新聞|しんぶん]　[取り上げる|とりあ]　[何気ない|なにげ]　[一面|いちめん]　[眺める|なが]
Errors,いちめん【一面】；empty-furigana
Correction,[彼|かれ]は[新聞|しん|ぶん]を[取|と]り[上|あ]げて[何気|なに|げ]なく[１|いち][面|めん]を[眺|なが]めた。
Checked?,
,
ID,103843
User,
Sentence,彼は心配事を考えこんで、一日中座っていた。
Index,彼(かれ)[01] は 心配事 を 考え込む{考えこんで}~ 一日中 座る[01]{座っていた}
Furigana,[彼|かれ]は[心配|しん|ぱい][事|じ]を[考|かんが]えこんで、[一|いち][日|にち][中|ちゅう][座|すわ]っていた。
Parsed Index,[彼|かれ]　[心配事|しんぱいごと]　[考え込む|かんがえこ]　[一日中|いちにちじゅう]　[座る|すわ]
Errors,しんぱいごと【心配事】；いちにちじゅう【一日中】
Correction,[彼|かれ]は[心配事|しん|ぱい|ごと]を[考|かんが]えこんで、[一日中|いち|にち|じゅう][座|すわ]っていた。
Checked?,
,
ID,103952
User,
Sentence,彼は畳の上に大の字になった。
Index,彼(かれ)[01] は 畳(たたみ)~ の 上(うえ) に 大の字~ になる[01]{になった}
Furigana,[彼|かれ]は[畳|たたみ]の[上|じょう]に[大|だい]の[字|じ]になった。
Parsed Index,[彼|かれ]　[畳|たたみ]　[上|うえ]　[大の字|だいのじ]
Errors,うえ【上】
Correction,[彼|かれ]は[畳|たたみ]の[上|うえ]に[大|だい]の[字|じ]になった。
Checked?,
,
ID,103973
User,
Sentence,彼は冗談の度を過ごしてしまった。
Index,彼(かれ)[01] は 冗談 の 度を過ごす{度を過ごして}~ 仕舞う{しまった}
Furigana,[彼|かれ]は[冗談|じょう|だん]の[度|たび]を[過|す]ごしてしまった。
Parsed Index,[彼|かれ]　[冗談|じょうだん]　[度を過ごす|どをす]
Errors,どをす【度を過ごす】
Correction,[彼|かれ]は[冗談|じょう|だん]の[度|ど]を[過|す]ごしてしまった。
Checked?,
,
ID,104225
User,
Sentence,彼は女子高で教えている。
Index,彼(かれ)[01] は 女子高~ で(#2028980) 教える{教えている}
Furigana,[彼|かれ]は[女子|じょ|し][高|だか]で[教|おし]えている。
Parsed Index,[彼|かれ]　[女子高|じょしこう]　[教える|おし]
Errors,じょしこう【女子高】
Correction,[彼|かれ]は[女子高|じょ|し|こう]で[教|おし]えている。
Checked?,
,
ID,104255
User,
Sentence,彼は書類に署名せざるを得なかった。
Index,彼(かれ)[01] は 書類 に 署名 せざる得ない{せざるを得なかった}~
Furigana,[彼|かれ]は[書類|しょ|るい]に[署名|しょ|めい]せざるを[得|え]なかった。
Parsed Index,[彼|かれ]　[書類|しょるい]　[署名|しょめい]　[せざる得ない|せざるえ]
Errors,せざるえ【せざる得ない】
Correction,
Checked?,
,
ID,104362
User,
Sentence,彼は十七歳で高校を退学した。
Index,彼(かれ)[01] は 十七~ 歳(さい)[01] で(#2028980) 高校 を 退学~ 為る(する){した}
Furigana,[彼|かれ]は[十|じゅう][七|なな][歳|さい]で[高校|こう|こう]を[退学|たい|がく]した。
Parsed Index,[彼|かれ]　[十七|じゅうしち]　[歳|さい]　[高校|こうこう]　[退学|たいがく]
Errors,じゅうしち【十七】
Correction,
Checked?,
,
ID,104391
User,
Sentence,彼は就寝前にポケットから小銭を取り出して、テーブルの上にどさっと置く。
Index,彼(かれ)[01] は 就寝 前(ぜん)[03]~ に ポケット から 小銭[02]~ を 取り出す[01]{取り出して} テーブル の 上(うえ) に どさっと 置く[01]
Furigana,[彼|かれ]は[就寝|しゅう|しん][前|まえ]にポケットから[小銭|こ|ぜに]を[取|と]り[出|だ]して、テーブルの[上|じょう]にどさっと[置|お]く。
Parsed Index,[彼|かれ]　[就寝|しゅうしん]　[前|ぜん]　[小銭|こぜに]　[取り出す|とりだ]　[上|うえ]　[置く|お]
Errors,ぜん【前】；うえ【上】
Correction,[彼|かれ]は[就寝|しゅう|しん][前|まえ]にポケットから[小銭|こ|ぜに]を[取|と]り[出|だ]して、テーブルの[上|うえ]にどさっと[置|お]く。
Checked?,
,
ID,104448
User,small_snow
Sentence,彼は手八丁口八丁だ。
Index,彼(かれ)[01] は 手 八丁~ 口八丁~ だ
Furigana,[彼|かれ]は[手|て][八|はち][丁|ちょう][口八丁|くち|はっ|ちょう]だ。
Parsed Index,[彼|かれ]　[手|て]　[八丁|はっちょう]　[口八丁|くちはっちょう]
Errors,くちはっちょう【口八丁】
Correction,[彼|かれ]は[手八丁|て|はっ|ちょう][口八丁|くち|はっ|ちょう]だ。
Checked?,
,
ID,104709
User,
Sentence,彼は芝生の上に寝転がっている。
Index,彼(かれ)[01] は 芝生 の 上(うえ) に 寝転がる{寝転がっている}~
Furigana,[彼|かれ]は[芝生|しば|ふ]の[上|じょう]に[寝転|ね|ころ]がっている。
Parsed Index,[彼|かれ]　[芝生|しばふ]　[上|うえ]　[寝転がる|ねころ]
Errors,うえ【上】
Correction,[彼|かれ]は[芝生|しば|ふ]の[上|うえ]に[寝転|ね|ころ]がっている。
Checked?,
,
ID,104824
User,
Sentence,彼は自分の役割を十二分に生かしていますよ。
Index,彼(かれ)[01] は 自分[01] の 役割~ を 十二分~ に 生かす{生かしています} よ[01]
Furigana,[彼|かれ]は[自分|じ|ぶん]の[役割|やく|わり]を[十|じゅう][二|に][分|ふん]に[生|い]かしていますよ。
Parsed Index,[彼|かれ]　[自分|じぶん]　[役割|やくわり]　[十二分|じゅうにぶん]　[生かす|い]
Errors,じゅうにぶん【十二分】
Correction,[彼|かれ]は[自分|じ|ぶん]の[役割|やく|わり]を[十二分|じゅう|に|ぶん]に[生|い]かしていますよ。
Checked?,
,
ID,104850
User,
Sentence,彼は自分の本を５分野に分けた。
Index,彼(かれ)[01] は 自分[01] の 本(ほん)[01] を 分野 に 分ける[01]{分けた}~
Furigana,[彼|かれ]は[自分|じ|ぶん]の[本|ほん]を[５|][分野|ぶん|や]に[分|わ]けた。
Parsed Index,[彼|かれ]　[自分|じぶん]　[本|ほん]　[分野|ぶんや]　[分ける|わ]
Errors,empty-furigana
Correction,[彼|かれ]は[自分|じ|ぶん]の[本|ほん]を[５|ご][分野|ぶん|や]に[分|わ]けた。
Checked?,
,
ID,105018
User,
Sentence,彼は自分の金すべてをくれてやった。
Index,彼(かれ)[01] は 自分[01] の 金(かね)[01] 全て{すべて} を 呉れて遣る{くれてやった}~
Furigana,[彼|かれ]は[自分|じ|ぶん]の[金|きん]すべてをくれてやった。
Parsed Index,[彼|かれ]　[自分|じぶん]　[金|かね]
Errors,かね【金】
Correction,[彼|かれ]は[自分|じ|ぶん]の[金|かね]すべてをくれてやった。
Checked?,
,
ID,105095
User,
Sentence,彼は自分のお金を全部箱の中に入れた。
Index,彼(かれ)[01] は 自分[01] の お金 を 全部 箱[01] の 中(なか)[01]~ に 入れる{入れた}
Furigana,[彼|かれ]は[自分|じ|ぶん]のお[金|かね]を[全部|ぜん|ぶ][箱|ばこ]の[中|なか]に[入|い]れた。
Parsed Index,[彼|かれ]　[自分|じぶん]　[お金|おかね]　[全部|ぜんぶ]　[箱|はこ]　[中|なか]　[入れる|い]
Errors,はこ【箱】
Correction,[彼|かれ]は[自分|じ|ぶん]のお[金|かね]を[全部|ぜん|ぶ][箱|はこ]の[中|なか]に[入|い]れた。
Checked?,
,
ID,105171
User,
Sentence,彼は自分が一角の人物であると思った。
Index,彼(かれ)[01] は 自分[01] が 一角の人物~ である と 思う{思った}
Furigana,[彼|かれ]は[自分|じ|ぶん]が[一角|いっ|かく]の[人物|じん|ぶつ]であると[思|おも]った。
Parsed Index,[彼|かれ]　[自分|じぶん]　[一角の人物|ひとかどのじんぶつ]　[思う|おも]
Errors,ひとかどのじんぶつ【一角の人物】
Correction,[彼|かれ]は[自分|じ|ぶん]が[一角|ひと|かど]の[人物|じん|ぶつ]であると[思|おも]った。
Checked?,
,
ID,105179
User,
Sentence,彼は自発的に降伏した。
Index,彼(かれ)[01] は 自発的{自発的に}~ 降伏 為る(する){した}
Furigana,[彼|かれ]は[自発|じ|はつ][的|てき]に[降伏|ごう|ぶく]した。
Parsed Index,[彼|かれ]　[自発的|じはつてき]　[降伏|こうふく]
Errors,こうふく【降伏】
Correction,[彼|かれ]は[自発|じ|はつ][的|てき]に[降伏|こう|ふく]した。
Checked?,
,
ID,105240
User,
Sentence,彼は自らを日本のエジソンと称した。
Index,彼(かれ)[01] は 自ら(みずから)[01]~ を 日本 の と 称する[01]{称した}~
Furigana,[彼|かれ]は[自|みずか]らを[日本|にっ|ぽん]のエジソンと[称|しょう]した。
Parsed Index,[彼|かれ]　[自ら|みずか]　[日本|にほん]　[称する|しょう]
Errors,にほん【日本】
Correction,[彼|かれ]は[自|みずか]らを[日本|に|ほん]のエジソンと[称|しょう]した。
Checked?,
,
ID,105273
User,
Sentence,彼は自活するだけで精一杯だ。
Index,彼(かれ)[01] は 自活~ 為る(する){する} 丈(だけ){だけ} で(#2028980) 精一杯 だ
Furigana,[彼|かれ]は[自活|じ|かつ]するだけで[精|せい][一|いち][杯|はい]だ。
Parsed Index,[彼|かれ]　[自活|じかつ]　[精一杯|せいいっぱい]
Errors,せいいっぱい【精一杯】
Correction,[彼|かれ]は[自活|じ|かつ]するだけで[精一杯|せい|いっ|ぱい]だ。
Checked?,
,
ID,10541597
User,small_snow
Sentence,社会の窓、開いてますよ。
Index,社会の窓~ 開く(ひらく){開いてます} よ
Furigana,[社会|しゃ|かい]の[窓|まど]、[開|あ]いてますよ。
Parsed Index,[社会の窓|しゃかいのまど]　[開く|ひら]
Errors,ひら【開く】
Correction,
Checked?,
,
ID,105459
User,
Sentence,彼は試しに遠山に登ってみた。
Index,彼(かれ)[01] は 試しに 遠山~ に 登る{登って} 見る[05]{みた}
Furigana,[彼|かれ]は[試|ため]しに[遠山|とお|やま]に[登|のぼ]ってみた。
Parsed Index,[彼|かれ]　[試しに|ため]　[遠山|えんざん]　[登る|のぼ]
Errors,えんざん【遠山】
Correction,[彼|かれ]は[試|ため]しに[遠山|えん|ざん]に[登|のぼ]ってみた。
Checked?,
,
ID,105533
User,
Sentence,彼は私を中に入れるのをきっぱりと断った。
Index,彼(かれ)[01] は 私(わたし)[01] を 中(なか) に 入れる の を きっぱり{きっぱりと}~ 断る[01]{断った}
Furigana,[彼|かれ]は[私|わたし]を[中|ちゅう]に[入|い]れるのをきっぱりと[断|ことわ]った。
Parsed Index,[彼|かれ]　[私|わたし]　[中|なか]　[入れる|い]　[断る|ことわ]
Errors,なか【中】
Correction,[彼|かれ]は[私|わたし]を[中|なか]に[入|い]れるのをきっぱりと[断|ことわ]った。
Checked?,
,
ID,105649
User,
Sentence,彼は私より３年後輩です。
Index,彼(かれ)[01] は 私(わたし)[01] より 年(ねん) 後輩~ です
Furigana,[彼|かれ]は[私|わたし]より[３|][年|ねん][後輩|こう|はい]です。
Parsed Index,[彼|かれ]　[私|わたし]　[年|ねん]　[後輩|こうはい]
Errors,empty-furigana
Correction,[彼|かれ]は[私|わたし]より[３|さん][年|ねん][後輩|こう|はい]です。
